DateTime,Name,Country,Volatility,Actual,Previous,Consensus
02/28/2018 07:45:00,Gross Domestic Product (QoQ),France,1,0.600,0.600,0.600
02/28/2018 07:45:00,Consumer Price Index (EU norm) (YoY),France,2,1.400,1.500,1.500
02/28/2018 08:00:00,KOF Leading Indicator,Switzerland,2,108.000,106.900,106.100
02/28/2018 09:00:00,ZEW Survey - Expectations,Switzerland,2,25.800,34.500,
02/28/2018 09:00:00,Unemployment Change,Germany,2,-22.000,-25.000,-15.000
02/28/2018 09:00:00,Unemployment Rate s.a.,Germany,2,5.400,5.400,5.400
02/28/2018 09:05:06,Current Account Balance,Spain,1,2.640,3.040,
02/28/2018 10:00:00,Consumer Price Index - Core (YoY),European Monetary Union,3,1.000,1.000,1.100
02/28/2018 10:00:00,Consumer Price Index (YoY),European Monetary Union,3,1.200,1.300,1.200
02/28/2018 10:00:00,Consumer Price Index (YoY),Italy,1,0.600,0.900,0.700
02/28/2018 10:00:00,Consumer Price Index (EU Norm) (MoM),Italy,1,-0.300,-1.500,-0.100
02/28/2018 10:00:00,Consumer Price Index (MoM),Italy,1,0.100,0.300,0.200
02/28/2018 10:00:00,Consumer Price Index (EU Norm) (YoY),Italy,1,0.700,1.200,1.000
02/28/2018 11:02:08,10-y Bond Auction,Germany,2,0.670,0.690,
02/28/2018 12:00:00,MBA Mortgage Applications,United States,1,2.700,-6.600,
02/28/2018 13:30:00,Industrial Product Price (MoM),Canada,1,0.300,-0.100,0.500
02/28/2018 13:30:00,Raw Material Price Index,Canada,1,3.300,-0.900,1.800
02/28/2018 13:30:00,Gross Domestic Product Annualized,United States,3,2.500,2.600,2.500
02/28/2018 13:30:00,Gross Domestic Product Price Index,United States,2,2.300,2.400,2.400
02/28/2018 13:30:00,Core Personal Consumption Expenditures (QoQ),United States,3,1.900,1.300,1.900
02/28/2018 13:30:00,Personal Consumption Expenditures Prices (QoQ),United States,2,2.700,1.500,2.800
02/28/2018 14:45:00,Chicago Purchasing Managers' Index,United States,2,61.900,65.700,64.200
02/28/2018 15:00:00,Pending Home Sales (YoY),United States,2,-1.700,-1.800,
02/28/2018 15:00:00,Pending Home Sales (MoM),United States,2,-4.700,0.500,0.300
02/28/2018 15:30:00,EIA Crude Oil Stocks change,United States,1,2.483,-1.616,2.077
02/28/2018 21:45:00,Terms of Trade Index,New Zealand,1,0.800,0.700,-0.200
02/28/2018 22:30:00,AiG Performance of Mfg Index,Australia,2,57.500,58.700,
02/28/2018 23:50:00,Capital Spending,Japan,1,4.300,4.200,3.100
02/28/2018 23:50:00,Foreign bond investment,Japan,2,201.300,-553.100,
02/28/2018 23:50:00,Foreign investment in Japan stocks,Japan,2,-53.600,127.100,
03/01/2018 00:30:00,Nikkei Manufacturing PMI,Japan,1,54.100,54.000,54.000
03/01/2018 00:30:00,Private Capital Expenditure,Australia,1,-0.200,1.000,0.900
03/01/2018 01:45:00,Caixin Manufacturing PMI,China,2,51.600,51.500,51.300
03/01/2018 05:00:00,Consumer Confidence Index,Japan,1,44.300,44.700,44.900
03/01/2018 05:30:00,RBA Commodity Index SDR (YoY),Australia,1,-1.000,-0.600,4.700
03/01/2018 06:49:14,Gross Domestic Product s.a. (QoQ),Switzerland,2,0.600,0.600,0.600
03/01/2018 06:49:21,Gross Domestic Product (YoY),Switzerland,2,1.900,1.200,1.800
03/01/2018 07:00:00,Nationwide Housing Prices s.a (MoM),United Kingdom,1,-0.300,0.600,0.200
03/01/2018 07:00:00,Nationwide Housing Prices n.s.a (YoY),United Kingdom,1,2.200,3.200,2.600
03/01/2018 08:15:00,Markit Manufacturing PMI,Spain,1,56.000,55.200,54.700
03/01/2018 08:15:00,Real Retail Sales (YoY),Switzerland,2,-1.400,0.600,1.100
03/01/2018 08:18:54,Gross Domestic Product (YoY),Spain,1,3.100,3.100,3.100
03/01/2018 08:18:56,Gross Domestic Product (QoQ),Spain,1,0.700,0.800,0.700
03/01/2018 08:30:00,SVME - Purchasing Managers' Index,Switzerland,1,65.500,65.300,64.000
03/01/2018 08:45:00,Markit Manufacturing PMI,Italy,1,56.800,59.000,58.000
03/01/2018 08:50:00,Markit Manufacturing PMI,France,1,55.900,56.100,56.100
03/01/2018 08:55:00,Markit Manufacturing PMI,Germany,2,60.600,60.300,60.300
03/01/2018 09:00:00,Unemployment,Italy,2,11.100,10.800,10.800
03/01/2018 09:00:00,Markit Manufacturing PMI,European Monetary Union,2,58.600,58.500,58.500
03/01/2018 09:30:00,Net Lending to Individuals (MoM),United Kingdom,1,4.700,5.200,5.400
03/01/2018 09:30:00,Markit Manufacturing PMI,United Kingdom,2,55.200,55.300,55.000
03/01/2018 09:30:00,Consumer Credit,United Kingdom,1,1.357,1.520,1.400
03/01/2018 09:30:00,Mortgage Approvals,United Kingdom,2,67.478,61.039,62.000
03/01/2018 09:30:00,M4 Money Supply (YoY),United Kingdom,1,4.300,3.700,
03/01/2018 09:30:00,M4 Money Supply (MoM),United Kingdom,1,1.500,-0.600,0.400
03/01/2018 10:00:00,Unemployment Rate,European Monetary Union,2,8.600,8.700,8.600
03/01/2018 10:53:00,10-y Obligaciones Auction,Spain,1,1.500,1.580,
03/01/2018 10:53:25,5-y Bond Auction,Spain,1,0.358,0.385,
03/01/2018 10:53:43,3-y Bond Auction,Spain,1,-0.034,-0.021,
03/01/2018 10:53:50,10-y Bond Auction,France,1,0.900,0.980,
03/01/2018 13:30:00,Personal Consumption Expenditures - Price Index (YoY),United States,2,1.700,1.700,1.600
03/01/2018 13:30:00,Personal Income (MoM),United States,2,0.400,0.400,0.300
03/01/2018 13:30:00,Core Personal Consumption Expenditure - Price Index (MoM),United States,3,0.300,0.200,0.300
03/01/2018 13:30:00,Personal Spending,United States,2,0.200,0.400,0.200
03/01/2018 13:30:00,Core Personal Consumption Expenditure - Price Index (YoY),United States,3,1.500,1.500,1.500
03/01/2018 13:30:00,Personal Consumption Expenditures - Price Index (MoM),United States,2,0.400,0.100,0.000
03/01/2018 13:30:00,Current Account,Canada,2,-16.350,-19.350,-17.800
03/01/2018 13:30:00,Continuing Jobless Claims,United States,2,1.931,1.875,1.930
03/01/2018 13:30:00,Initial Jobless Claims,United States,2,210.000,222.000,226.000
03/01/2018 14:30:00,Markit Manufacturing PMI,Canada,2,55.600,55.900,55.800
03/01/2018 14:45:00,Markit Manufacturing PMI,United States,1,55.300,55.900,55.900
03/01/2018 15:00:00,Fed's Powell Speech,United States,3,,,
03/01/2018 15:00:00,ISM Manufacturing PMI,United States,3,60.800,59.100,58.700
03/01/2018 15:00:00,ISM Prices Paid,United States,3,74.200,72.700,70.500
03/01/2018 15:00:00,Construction Spending (MoM),United States,1,0.000,0.700,0.300
03/01/2018 15:30:00,EIA Natural Gas Storage change,United States,1,-78.000,-124.000,-77.000
03/01/2018 16:00:00,Fed's William Dudley speech,United States,2,,,
03/01/2018 20:30:00,Total Vehicle Sales,United States,1,17.080,17.120,17.200
03/01/2018 21:45:00,Building Permits s.a. (MoM),New Zealand,2,0.200,-9.600,
03/01/2018 23:30:00,Tokyo CPI ex Fresh Food (YoY),Japan,3,0.900,0.700,0.800
03/01/2018 23:30:00,"Tokyo CPI ex Food, Energy (YoY)",Japan,2,0.500,0.400,0.500
03/01/2018 23:30:00,Tokyo Consumer Price Index (YoY),Japan,2,1.400,1.300,1.400
03/01/2018 23:30:00,"National CPI Ex Food, Energy (YoY)",Japan,2,0.500,0.300,0.900
03/01/2018 23:30:00,Jobs/applicants ratio,Japan,2,1.590,1.590,1.600
03/01/2018 23:30:00,Unemployment Rate,Japan,2,2.400,2.800,2.700
03/01/2018 23:50:00,Monetary Base (YoY),Japan,1,9.400,9.700,9.200
03/02/2018 00:00:00,HIA New Home Sales (MoM),Australia,2,-2.100,0.700,
03/02/2018 00:00:00,BOE's Governor Carney speech,United Kingdom,3,,,
03/02/2018 07:00:00,Import Price Index (MoM),Germany,1,0.500,0.300,0.500
03/02/2018 07:00:00,Import Price Index (YoY),Germany,1,0.700,1.100,0.700
03/02/2018 07:00:00,Retail Sales (YoY),Germany,2,2.300,-1.900,3.500
03/02/2018 07:00:00,Retail Sales (MoM),Germany,2,-0.700,-1.900,0.900
03/02/2018 08:00:00,Unemployment Change,Spain,1,-6.300,63.700,-7.200
03/02/2018 08:10:00,ECB's Mersch speech,European Monetary Union,2,,,
03/02/2018 09:00:00,Gross Domestic Product (YoY),Italy,2,1.600,1.600,1.600
03/02/2018 09:00:00,Gross Domestic Product (QoQ),Italy,2,0.300,0.300,0.300
03/02/2018 09:30:00,PMI Construction,United Kingdom,2,51.400,50.200,50.500
03/02/2018 10:00:00,BOE's Governor Carney speech,United Kingdom,3,,,
03/02/2018 10:00:00,Producer Price Index (YoY),European Monetary Union,2,1.500,2.200,1.600
03/02/2018 10:00:00,Producer Price Index (MoM),European Monetary Union,1,0.400,0.200,0.400
03/02/2018 13:30:00,Gross Domestic Product Annualized (QoQ),Canada,3,1.700,1.700,2.000
03/02/2018 13:30:00,Gross Domestic Product (MoM),Canada,2,0.100,0.400,0.100
03/02/2018 13:30:00,UK Prime Minister Theresa May speech,United Kingdom,3,,,
03/02/2018 13:45:00,ISM NY index - Business Conditions,United States,1,54.500,72.500,
03/02/2018 15:00:00,Michigan Consumer Sentiment Index,United States,1,99.700,99.900,99.500
03/02/2018 18:00:00,Baker Hughes US Oil Rig Count,United States,2,800.000,799.000,
03/02/2018 20:30:00,CFTC USD NC net positions,United States,1,,113.300,
03/02/2018 20:30:00,CFTC GBP NC net positions,United Kingdom,1,,7.800,
03/02/2018 20:30:00,CFTC Gold NC net positions,United States,1,,190.900,
03/02/2018 20:30:00,CFTC Oil NC net positions,United States,1,,689.400,
03/02/2018 20:30:00,CFTC JPY NC net positions,Japan,1,,-108.300,
03/02/2018 20:30:00,CFTC AUD NC net positions,Australia,1,,11.900,
03/02/2018 20:30:00,CFTC EUR NC net positions,European Monetary Union,1,,126.100,
03/04/2018 00:00:00,Parliamentary elections,Italy,3,,,
03/04/2018 22:30:00,AiG Performance of Services Index,Australia,1,54.000,54.900,
03/05/2018 00:00:00,ANZ Commodity Price,New Zealand,1,2.800,0.700,
03/05/2018 00:00:00,TD Securities Inflation (YoY),Australia,1,2.100,2.000,
03/05/2018 00:00:00,TD Securities Inflation (MoM),Australia,1,-0.100,0.300,
03/05/2018 00:30:00,Markit Services PMI,Japan,1,51.700,51.900,52.000
03/05/2018 00:30:00,Company Gross Operating Profits (QoQ),Australia,1,2.200,-0.200,-2.200
03/05/2018 00:30:00,ANZ Job Advertisements,Australia,1,-0.300,6.200,
03/05/2018 00:30:00,Building Permits (YoY),Australia,1,12.000,-5.500,
03/05/2018 00:30:00,Building Permits (MoM),Australia,2,17.100,-20.000,4.000
03/05/2018 01:45:00,Caixin China Services PMI,China,2,54.200,54.700,
03/05/2018 08:15:00,Markit Services PMI,Spain,2,57.300,56.900,56.400
03/05/2018 08:45:00,Markit Services PMI,Italy,1,55.000,57.700,57.000
03/05/2018 08:50:00,Markit PMI Composite,France,1,57.300,57.800,57.800
03/05/2018 08:50:00,Markit Services PMI,France,1,57.400,57.900,57.900
03/05/2018 08:55:00,Markit PMI Composite,Germany,2,57.600,57.400,57.400
03/05/2018 08:55:00,Markit Services PMI,Germany,2,55.300,55.300,55.300
03/05/2018 09:00:00,Markit Services PMI,European Monetary Union,2,56.200,56.700,56.700
03/05/2018 09:00:00,Markit PMI Composite,European Monetary Union,2,57.100,57.500,57.500
03/05/2018 09:30:00,Sentix Investor Confidence,European Monetary Union,1,24.000,31.900,31.000
03/05/2018 09:30:00,Markit Services PMI,United Kingdom,2,54.500,53.000,53.300
03/05/2018 10:00:00,Retail Sales (YoY),European Monetary Union,1,2.300,1.900,2.100
03/05/2018 10:00:00,Retail Sales (MoM),European Monetary Union,1,-0.100,-1.100,0.300
03/05/2018 14:45:00,Markit PMI Composite,United States,2,55.800,55.900,55.500
03/05/2018 14:45:00,Markit Services PMI,United States,2,55.900,55.900,54.600
03/05/2018 15:00:00,ISM Non-Manufacturing PMI,United States,2,59.500,59.900,59.000
03/05/2018 16:30:00,3-Month Bill Auction,United States,1,1.660,1.645,
03/05/2018 16:30:00,6-Month Bill Auction,United States,1,1.830,1.830,
03/05/2018 18:15:00,Fed's Quarles speech,United States,2,,,
03/06/2018 00:01:00,BRC Like-For-Like Retail Sales (YoY),United Kingdom,2,0.600,0.600,0.400
03/06/2018 00:30:00,Current Account Balance,Australia,1,-14.000,-9.100,-12.600
03/06/2018 00:30:00,Retail Sales s.a. (MoM),Australia,2,0.100,-0.500,0.400
03/06/2018 03:30:00,RBA Interest Rate Decision,Australia,3,1.500,1.500,1.500
03/06/2018 03:30:00,RBA Rate Statement,Australia,3,,,
03/06/2018 08:15:00,Consumer Price Index (YoY),Switzerland,2,0.600,0.700,0.600
03/06/2018 08:15:00,Consumer Price Index (MoM),Switzerland,1,0.400,-0.100,0.200
03/06/2018 10:00:00,12-Month Letras Auction,Spain,1,-0.403,-0.419,
03/06/2018 10:00:00,6-Month Letras Auction,Spain,1,-0.461,-0.472,
03/06/2018 10:44:26,30-y Bond Auction,United Kingdom,1,1.940,1.810,
03/06/2018 12:30:00,Fed's William Dudley speech,United States,2,,,
03/06/2018 13:55:00,Redbook index (MoM),United States,1,-0.500,-0.600,
03/06/2018 13:55:00,Redbook index (YoY),United States,1,3.800,3.300,
03/06/2018 15:00:00,Factory Orders (MoM),United States,2,-1.400,1.700,-1.300
03/06/2018 15:00:00,Ivey Purchasing Managers Index s.a,Canada,2,59.600,55.200,56.300
03/06/2018 15:00:00,Ivey Purchasing Managers Index,Canada,2,58.400,51.300,
03/06/2018 15:50:54,IBD/TIPP Economic Optimism (MoM),United States,1,55.600,56.700,58.200
03/06/2018 16:30:00,4-Week Bill Auction,United States,1,1.550,1.495,
03/06/2018 18:15:00,MPC Member Haldane Speech,United Kingdom,2,,,
03/06/2018 18:18:40,GDT Price Index,New Zealand,2,-0.600,-0.500,
03/06/2018 21:30:00,API Weekly Crude Oil Stock,United States,1,5.661,0.933,
03/06/2018 21:35:00,RBA's Governor Philip Lowe Speech,Australia,3,,,
03/06/2018 22:30:00,AiG Performance of Construction Index,Australia,2,56.000,54.300,
03/06/2018 22:30:00,FOMC Member Brainard Speech,United States,2,,,
03/06/2018 23:50:00,JP Foreign Reserves,Japan,1,1261.700,1268.500,
03/07/2018 00:30:00,Gross Domestic Product (YoY),Australia,2,2.400,2.800,2.500
03/07/2018 00:30:00,Gross Domestic Product (QoQ),Australia,3,0.400,0.600,0.600
03/07/2018 01:30:00,FOMC Member Kaplan Speech,United States,2,,,
03/07/2018 05:00:00,Leading Economic Index,Japan,2,104.800,107.400,106.200
03/07/2018 05:00:00,Coincident Index,Japan,1,114.000,120.200,119.500
03/07/2018 07:45:00,"Exports, EUR",France,1,40.260,41.600,
03/07/2018 07:45:00,Trade Balance EUR,France,1,-5.560,-3.470,-4.350
03/07/2018 07:45:00,"Imports, EUR",France,1,45.820,45.100,
03/07/2018 07:45:00,Current Account,France,1,-1.600,-0.900,
03/07/2018 08:00:00,Foreign Currency Reserves,Switzerland,1,733.000,731.000,735.000
03/07/2018 08:07:17,Foreign Exchange Reserves (MoM),China,1,3.134,3.161,3.160
03/07/2018 08:30:00,Halifax House Prices (MoM),United Kingdom,1,0.400,-0.600,0.300
03/07/2018 08:30:00,Halifax House Prices (3m/YoY),United Kingdom,1,1.800,2.200,1.600
03/07/2018 10:00:00,Gross Domestic Product s.a. (QoQ),European Monetary Union,3,0.600,0.600,0.600
03/07/2018 10:00:00,Gross Domestic Product s.a. (YoY),European Monetary Union,3,2.700,2.700,2.700
03/07/2018 12:00:00,MBA Mortgage Applications,United States,1,0.300,2.700,
03/07/2018 13:00:00,FOMC Member Bostic speech,United States,2,,,
03/07/2018 13:15:00,ADP Employment Change,United States,2,235.000,234.000,195.000
03/07/2018 13:20:00,Fed's William Dudley speech,United States,2,,,
03/07/2018 13:30:00,Labor Productivity (QoQ),Canada,1,0.200,-0.600,0.300
03/07/2018 13:30:00,Trade Balance,United States,2,-56.600,-53.100,-55.100
03/07/2018 13:30:00,Unit Labor Costs,United States,2,2.500,2.000,2.100
03/07/2018 13:30:00,Nonfarm Productivity,United States,2,0.000,-0.100,-0.100
03/07/2018 13:30:00,Imports,Canada,1,47.750,49.700,
03/07/2018 13:30:00,Exports,Canada,1,45.840,46.510,
03/07/2018 13:30:00,International Merchandise Trade,Canada,2,-1.910,-3.190,-2.500
03/07/2018 15:00:00,BoC Rate Statement,Canada,3,,,
03/07/2018 15:00:00,BoC Interest Rate Decision,Canada,3,1.250,1.250,1.250
03/07/2018 15:30:00,EIA Crude Oil Stocks change,United States,1,2.408,2.483,2.723
03/07/2018 19:00:00,Fed's Beige Book,United States,2,,,
03/07/2018 20:00:00,Consumer Credit Change,United States,2,13.910,18.450,17.900
03/07/2018 21:45:00,Manufacturing sales,New Zealand,1,1.000,0.300,
03/07/2018 23:50:00,Bank lending (YoY),Japan,1,2.100,2.400,2.100
03/07/2018 23:50:00,Gross Domestic Product Deflator (YoY),Japan,1,0.100,0.000,-0.100
03/07/2018 23:50:00,Gross Domestic Product Annualized,Japan,1,0.500,0.500,0.900
03/07/2018 23:50:00,Gross Domestic Product (QoQ),Japan,1,0.400,0.100,0.200
03/07/2018 23:50:00,Foreign investment in Japan stocks,Japan,2,-463.400,-53.600,
03/07/2018 23:50:00,Foreign bond investment,Japan,2,-1188.500,201.300,
03/07/2018 23:50:00,Current Account n.s.a.,Japan,1,607.400,797.200,310.000
03/07/2018 23:50:00,Trade Balance - BOP Basis,Japan,1,-666.600,583.900,271.000
03/08/2018 00:01:00,RICS Housing Price Balance,United Kingdom,1,0.000,8.000,7.000
03/08/2018 00:30:00,Imports,Australia,2,-2.000,6.000,
03/08/2018 00:30:00,Exports,Australia,2,4.000,2.000,
03/08/2018 00:30:00,Trade Balance,Australia,2,1055.000,-1358.000,300.000
03/08/2018 02:00:00,Trade Balance USD,China,2,33.740,20.340,0.600
03/08/2018 02:00:00,Imports (YoY) CNY,China,2,-0.200,30.200,9.700
03/08/2018 02:00:00,Exports (YoY) CNY,China,2,36.200,6.000,6.900
03/08/2018 02:00:00,Exports (YoY),China,2,44.500,11.100,13.600
03/08/2018 02:00:00,Imports (YoY),China,2,6.300,36.900,9.700
03/08/2018 02:00:00,Trade Balance CNY,China,2,224.900,135.800,-70.000
03/08/2018 05:00:00,Eco Watchers Survey: Current,Japan,1,48.600,49.900,52.700
03/08/2018 05:00:00,Eco Watchers Survey: Outlook,Japan,1,51.400,52.400,52.800
03/08/2018 06:45:00,Unemployment Rate s.a (MoM),Switzerland,2,2.900,3.000,3.000
03/08/2018 07:00:00,Factory Orders n.s.a. (YoY),Germany,1,8.200,7.200,11.400
03/08/2018 07:00:00,Factory Orders s.a. (MoM),Germany,1,-3.900,3.800,-1.600
03/08/2018 12:30:00,Challenger Job Cuts (YoY),United States,1,35.369,44.653,
03/08/2018 12:45:00,ECB Interest Rate Decision,European Monetary Union,3,0.000,0.000,0.000
03/08/2018 12:45:00,ECB Deposit Rate Decision,European Monetary Union,3,-0.400,-0.400,-0.400
03/08/2018 13:15:00,Housing Starts s.a (YoY),Canada,2,229.700,216.200,216.600
03/08/2018 13:30:00,Continuing Jobless Claims,United States,2,1.870,1.931,1.921
03/08/2018 13:30:00,Initial Jobless Claims,United States,2,231.000,210.000,220.000
03/08/2018 13:30:00,Building Permits (MoM),Canada,1,5.600,4.800,1.300
03/08/2018 13:30:00,ECB Monetary policy statement and press conference,European Monetary Union,3,,,
03/08/2018 13:30:00,New Housing Price Index (YoY),Canada,1,3.200,3.300,
03/08/2018 13:30:00,New Housing Price Index (MoM),Canada,1,0.000,0.000,0.100
03/08/2018 15:30:00,EIA Natural Gas Storage change,United States,1,-57.000,-78.000,-58.000
03/08/2018 16:00:00,BoC Governor Poloz Speech,Canada,3,,,
03/08/2018 20:35:00,BoC Gov Council Member Lane Speech,Canada,2,,,
03/08/2018 21:45:00,Electronic Card Retail Sales (YoY),New Zealand,1,3.300,3.400,
03/08/2018 21:45:00,Electronic Card Retail Sales  (MoM),New Zealand,1,-0.300,1.400,0.100
03/08/2018 23:30:00,Overall Household Spending (YoY),Japan,2,1.900,-0.100,-1.200
03/08/2018 23:50:00,Money Supply M2+CD (YoY),Japan,1,3.300,3.400,3.300
03/09/2018 00:00:00,Labor Cash Earnings (YoY),Japan,1,0.700,0.700,0.700
03/09/2018 01:30:00,Producer Price Index (YoY),China,2,3.700,4.300,3.800
03/09/2018 01:30:00,Consumer Price Index (MoM),China,2,1.200,0.600,0.800
03/09/2018 01:30:00,Consumer Price Index (YoY),China,2,2.900,1.500,2.500
03/09/2018 02:00:00,M2 Money Supply (YoY),China,1,8.800,8.600,8.700
03/09/2018 02:00:00,New Loans,China,1,839.300,2900.000,900.000
03/09/2018 02:46:00,"BoJ Monetary Policy Statement ",Japan,3,,,
03/09/2018 02:46:00,BoJ Interest Rate Decision,Japan,3,-0.100,-0.100,-0.100
03/09/2018 06:30:00,BoJ Press Conference,Japan,3,,,
03/09/2018 07:00:00,Industrial Production s.a. (MoM),Germany,1,-0.100,-0.600,0.500
03/09/2018 07:00:00,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,5.500,6.500,6.000
03/09/2018 07:00:00,Trade Balance s.a.,Germany,2,21.300,21.400,21.100
03/09/2018 07:00:00,Exports (MoM),Germany,2,-0.500,0.300,0.300
03/09/2018 07:00:00,Current Account n.s.a.,Germany,2,22.000,27.800,17.200
03/09/2018 07:00:00,Imports (MoM),Germany,2,-0.500,1.400,0.000
03/09/2018 07:45:00,Industrial Output (MoM),France,1,-2.000,0.500,-0.200
03/09/2018 07:45:00,Budget,France,1,-10.760,-67.800,
03/09/2018 08:00:00,Industrial Output Cal Adjusted (YoY),Spain,1,1.200,6.100,5.100
03/09/2018 09:00:00,Producer Price Index (YoY),Italy,1,1.700,2.000,
03/09/2018 09:00:00,Producer Price Index (MoM),Italy,1,0.700,0.000,
03/09/2018 09:30:00,Consumer Inflation Expectations,United Kingdom,1,2.900,2.900,
03/09/2018 09:30:00,Manufacturing Production (MoM),United Kingdom,2,0.100,0.300,0.200
03/09/2018 09:30:00,Industrial Production (MoM),United Kingdom,2,1.300,-1.300,1.500
03/09/2018 09:30:00,Industrial Production (YoY),United Kingdom,1,1.600,0.000,1.800
03/09/2018 09:30:00,Manufacturing Production (YoY),United Kingdom,2,2.700,1.400,2.800
03/09/2018 09:30:00,Trade Balance; non-EU,United Kingdom,1,-3.868,-5.180,-4.400
03/09/2018 09:30:00,Total Trade Balance,United Kingdom,1,-3.074,-4.896,-3.150
03/09/2018 09:30:00,Goods Trade Balance,United Kingdom,1,-12.325,-13.576,-12.000
03/09/2018 13:00:00,NIESR GDP Estimate (3M),United Kingdom,1,0.300,0.500,0.300
03/09/2018 13:30:00,Nonfarm Payrolls,United States,3,313.000,200.000,200.000
03/09/2018 13:30:00,Average Hourly Earnings (YoY),United States,3,2.600,2.900,2.800
03/09/2018 13:30:00,Average Weekly Hours,United States,1,34.500,34.300,34.400
03/09/2018 13:30:00,Labor Force Participation Rate,United States,2,63.000,62.700,62.500
03/09/2018 13:30:00,Average Hourly Earnings (MoM),United States,2,0.100,0.300,0.200
03/09/2018 13:30:00,Unemployment Rate,United States,2,4.100,4.100,4.000
03/09/2018 13:30:00,Capacity Utilization,Canada,1,86.000,85.000,85.200
03/09/2018 13:30:00,Unemployment Rate,Canada,3,5.800,5.900,5.900
03/09/2018 13:30:00,Net Change in Employment,Canada,3,15.400,-88.000,20.000
03/09/2018 13:30:00,Participation rate,Canada,2,65.500,65.500,65.600
03/09/2018 15:00:00,Wholesale Inventories,United States,1,0.800,0.700,0.700
03/09/2018 17:40:00,Federal Reserve Bank of Boston President Rosengren Speech,United States,2,,,
03/09/2018 17:45:00,Fed's Evans Speech,United States,1,,,
03/09/2018 18:00:00,Baker Hughes US Oil Rig Count,United States,2,796.000,800.000,
03/09/2018 20:30:00,CFTC Gold NC net positions,United States,1,183.800,,
03/09/2018 20:30:00,CFTC GBP NC net positions,United Kingdom,1,5.300,,
03/09/2018 20:30:00,CFTC Oil NC net positions,United States,1,686.500,,
03/09/2018 20:30:00,CFTC JPY NC net positions,Japan,1,-86.800,,
03/09/2018 20:30:00,CFTC USD NC net positions,United States,1,128.900,,
03/09/2018 20:30:00,CFTC AUD NC net positions,Australia,1,3.100,,
03/09/2018 20:30:00,CFTC EUR NC net positions,European Monetary Union,1,133.000,,
03/11/2018 23:50:00,BSI Large Manufacturing (QoQ),Japan,1,2.900,9.700,
03/12/2018 00:00:00,Eurogroup meeting,European Monetary Union,2,,,
03/12/2018 06:00:00,Machine Tool Orders (YoY),Japan,1,39.500,48.800,
03/12/2018 15:30:00,3-Month Bill Auction,United States,1,1.670,1.660,
03/12/2018 15:30:00,6-Month Bill Auction,United States,1,1.850,1.830,
03/12/2018 17:00:00,3-Year Note Auction,United States,1,2.436,2.280,
03/12/2018 17:00:00,10-Year Note Auction,United States,1,2.889,2.811,
03/12/2018 18:00:00,Monthly Budget Statement,United States,2,-215.000,49.000,-216.000
03/12/2018 21:45:00,Food Price Index (MoM),New Zealand,1,-0.500,1.200,
03/12/2018 23:45:00,RBNZ Governor Grant Spencer speech,New Zealand,3,,,
03/12/2018 23:50:00,Domestic Corporate Goods Price Index (MoM),Japan,1,0.000,0.300,0.200
03/12/2018 23:50:00,Domestic Corporate Goods Price Index (YoY),Japan,1,2.500,2.700,2.600
03/13/2018 00:00:00,EcoFin Meeting,European Monetary Union,2,,,
03/13/2018 00:10:00,RBA Assistant Governor Bullock Speech,Australia,2,,,
03/13/2018 00:30:00,Home Loans,Australia,2,-1.100,-2.300,-0.100
03/13/2018 00:30:00,Investment Lending for Homes,Australia,2,1.100,-2.600,
03/13/2018 00:30:00,National Australia Bank's Business Confidence,Australia,1,9.000,12.000,9.000
03/13/2018 00:30:00,National Australia Bank's Business Conditions,Australia,1,21.000,19.000,16.000
03/13/2018 04:30:00,Tertiary Industry Index (MoM),Japan,1,-0.600,-0.200,-0.200
03/13/2018 06:30:00,Nonfarm Payrolls (QoQ),France,1,0.300,0.300,0.300
03/13/2018 08:00:00,HICP (YoY),Spain,1,1.200,1.200,1.200
03/13/2018 08:00:00,Consumer Price Index (MoM),Spain,1,0.100,-1.100,0.100
03/13/2018 08:00:00,HICP (MoM),Spain,1,0.100,-1.500,0.100
03/13/2018 08:00:00,Consumer Price Index (YoY),Spain,1,1.100,0.600,1.100
03/13/2018 10:00:00,NFIB Business Optimism Index,United States,1,107.600,106.900,107.100
03/13/2018 10:02:18,3-Month Letras Auction,Spain,1,-0.543,-0.507,
03/13/2018 10:04:00,9-Month Letras Auction,Spain,1,-0.464,-0.444,
03/13/2018 12:30:00,Consumer Price Index Core s.a,United States,2,255.751,255.290,254.860
03/13/2018 12:30:00,Consumer Price Index (MoM),United States,2,0.200,0.500,0.200
03/13/2018 12:30:00,Consumer Price Index n.s.a (MoM),United States,1,248.991,247.867,248.936
03/13/2018 12:30:00,Consumer Price Index Ex Food & Energy (MoM),United States,2,0.200,0.300,0.200
03/13/2018 12:30:00,Consumer Price Index Ex Food & Energy (YoY),United States,3,1.800,1.800,1.800
03/13/2018 12:30:00,Consumer Price Index (YoY),United States,2,2.200,2.100,2.200
03/13/2018 12:30:00,Budget Report,United Kingdom,3,,,
03/13/2018 12:55:00,Redbook index (MoM),United States,1,-0.300,-0.500,
03/13/2018 12:55:00,Redbook index (YoY),United States,1,2.900,3.800,
03/13/2018 14:30:00,BoC Governor Poloz Speech,Canada,3,,,
03/13/2018 15:30:00,4-Week Bill Auction,United States,1,1.650,1.550,
03/13/2018 17:00:00,30-Year Bond Auction,United States,1,3.109,3.121,
